,id,neighbourhood,property_type,room_type,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,category,TV,Internet,Air_conditioning,Kitchen,Heating,Wifi,Elevator,Breakfast
15035,22356352,Brooklyn,Entire rental unit,Entire home/apt,40.69318,-73.91867,2,1.0,1.0,1.0,60,0,0,0,1,1,1,1,0,0
15036,22356845,Brooklyn,Private room in rental unit,Private room,40.68849,-73.98496,1,1.0,1.0,1.0,97,1,1,0,0,1,0,0,0,0
15038,22360657,Manhattan,Entire rental unit,Entire home/apt,40.73014,-74.00138,2,1.5,1.0,1.0,200,2,1,0,1,1,1,1,0,0
15039,22361100,Manhattan,Entire loft,Entire home/apt,40.76283,-73.99172,7,1.0,3.0,4.0,275,2,1,0,1,1,1,1,0,0
15040,22361657,Brooklyn,Private room in rental unit,Private room,40.69713,-73.94708,1,2.0,1.0,1.0,45,0,0,0,1,1,1,1,0,0
15041,22363371,Queens,Private room in residential home,Private room,40.68817,-73.78704,2,1.0,1.0,1.0,50,0,1,0,0,1,0,1,0,0
15042,22365504,Brooklyn,Shared room in residential home,Shared room,40.69446,-73.93778,3,1.0,1.0,3.0,35,0,1,0,1,1,1,1,0,0
15043,22367196,Brooklyn,Private room in residential home,Private room,40.69418,-73.91071,1,1.0,1.0,1.0,29,0,0,0,1,0,1,1,0,0
15044,22368370,Brooklyn,Entire rental unit,Entire home/apt,40.69048,-73.94993,4,1.0,2.0,4.0,142,1,1,0,1,1,1,0,0,0
15045,22369019,Manhattan,Private room in rental unit,Private room,40.80122,-73.95049,2,1.0,1.0,1.0,80,0,1,0,1,1,1,1,0,0
15047,22371868,Brooklyn,Entire rental unit,Entire home/apt,40.66561,-73.93694,3,1.0,1.0,1.0,65,0,1,0,1,1,1,1,0,0
15048,22372893,Brooklyn,Private room in rental unit,Private room,40.69807,-73.94574,2,3.0,1.0,1.0,28,0,0,0,1,1,1,1,0,1
15049,22372979,Manhattan,Entire rental unit,Entire home/apt,40.73498,-73.98189,4,1.0,1.0,1.0,150,1,1,0,1,1,1,1,0,0
15050,22374799,Brooklyn,Entire rental unit,Entire home/apt,40.62905,-73.92873,6,1.0,2.0,3.0,190,2,1,0,1,1,1,1,0,0
15051,22376011,Brooklyn,Private room in rental unit,Private room,40.67734,-73.95613,2,1.0,1.0,1.0,60,0,0,0,0,1,1,1,0,0
15052,22376093,Brooklyn,Entire rental unit,Entire home/apt,40.71455,-73.93952,4,1.0,1.0,1.0,145,1,1,0,1,1,1,1,0,0
15053,22376920,Manhattan,Private room in rental unit,Private room,40.75482,-73.96771,2,1.0,1.0,3.0,129,1,1,0,1,1,1,1,0,0
15055,22382300,Manhattan,Entire rental unit,Entire home/apt,40.73076,-74.00288,4,1.0,1.0,4.0,190,2,1,0,0,1,1,1,0,0
15056,22387499,Brooklyn,Entire guest suite,Entire home/apt,40.68595,-73.90904,2,1.0,2.0,3.0,160,1,1,0,0,1,0,1,0,0
15057,22387975,Brooklyn,Private room in rental unit,Private room,40.71953,-73.94078,1,1.0,1.0,1.0,50,0,0,0,0,1,1,1,0,0
15058,22389035,Queens,Private room in rental unit,Private room,40.73866,-73.92996,2,1.0,1.0,1.0,68,0,1,0,1,1,1,1,0,0
15059,22389296,Queens,Private room in rental unit,Private room,40.7388,-73.92917,2,1.0,1.0,1.0,78,0,1,0,1,1,1,1,0,0
15060,22390755,Brooklyn,Private room in rental unit,Private room,40.69467,-73.90932,4,2.0,2.0,1.0,51,0,0,0,0,1,1,0,0,0
15061,22392030,Manhattan,Entire rental unit,Entire home/apt,40.77532,-73.98322,2,1.0,1.0,1.0,70,0,1,0,0,1,1,0,1,0
15063,22394073,Brooklyn,Private room in rental unit,Private room,40.67255,-73.9509,2,1.0,1.0,1.0,120,1,1,0,1,1,1,1,1,1
15064,22395320,Manhattan,Private room in loft,Private room,40.74893,-73.98346,2,1.0,1.0,1.0,129,1,1,0,1,1,1,1,1,0
15065,22396507,Brooklyn,Private room in rental unit,Private room,40.69834,-73.9312,2,1.0,1.0,1.0,55,0,0,0,1,1,1,1,1,0
15066,22397310,Manhattan,Private room in rental unit,Private room,40.84249,-73.94079,2,1.0,1.0,1.0,53,0,0,0,0,1,1,1,1,0
15067,22397381,Brooklyn,Entire rental unit,Entire home/apt,40.71217,-73.95731,3,1.0,1.0,1.0,216,2,1,0,0,1,0,1,0,0
15068,22397992,Manhattan,Private room in rental unit,Private room,40.81237,-73.95138,2,1.0,1.0,1.0,55,0,1,0,1,1,1,1,1,0
15069,22399042,Manhattan,Shared room in rental unit,Shared room,40.82056,-73.95274,3,1.0,1.0,2.0,40,0,1,0,0,1,1,1,0,0
15071,22400568,Queens,Entire residential home,Entire home/apt,40.77314,-73.90359,4,1.0,1.0,3.0,210,2,1,0,1,1,1,1,0,0
15072,22401504,Brooklyn,Entire rental unit,Entire home/apt,40.67548,-73.87881,4,1.0,2.0,4.0,135,1,1,0,1,1,1,1,0,0
15074,22403335,Brooklyn,Entire rental unit,Entire home/apt,40.68891,-73.96893,2,1.0,1.0,1.0,149,1,1,0,1,1,1,1,0,0
15075,22406251,Manhattan,Private room in rental unit,Private room,40.7553,-73.996,2,1.0,1.0,1.0,80,0,0,0,1,1,1,1,0,0
15076,22407389,Manhattan,Private room in rental unit,Private room,40.85756,-73.93175,1,1.0,1.0,1.0,60,0,0,0,1,1,1,1,1,0
15077,22408527,Brooklyn,Private room in townhouse,Private room,40.63845,-74.02908,1,1.0,2.0,3.0,58,0,0,0,0,1,0,0,0,0
15078,22409073,Brooklyn,Entire rental unit,Entire home/apt,40.68072,-73.98249,2,1.0,1.0,1.0,175,1,1,0,1,1,1,1,0,0
15079,22409377,Brooklyn,Private room in residential home,Private room,40.68736,-73.91074,2,1.0,1.0,1.0,35,0,0,0,0,1,1,1,0,0
15080,22409448,Manhattan,Entire guest suite,Entire home/apt,40.80682,-73.95444,5,1.0,1.0,2.0,134,1,1,0,1,1,1,1,0,0
15081,22409935,Manhattan,Entire rental unit,Entire home/apt,40.74389,-73.98714,3,1.0,1.0,1.0,450,3,1,0,1,1,1,1,1,0
15083,22411635,Brooklyn,Private room in rental unit,Private room,40.7112,-73.94112,2,1.0,1.0,1.0,60,0,0,0,1,1,1,1,0,1
15084,22417648,Manhattan,Private room in rental unit,Private room,40.71098,-73.99557,2,1.0,1.0,1.0,124,1,1,0,1,1,1,1,1,0
15085,22420902,Brooklyn,Private room in rental unit,Private room,40.70562,-73.9424,1,1.0,1.0,1.0,40,0,1,0,1,1,1,1,0,0
15086,22421636,Queens,Entire rental unit,Entire home/apt,40.77571,-73.92417,3,1.0,1.0,2.0,100,1,1,0,1,1,1,1,0,0
15087,22423342,Queens,Private room in serviced apartment,Private room,40.74985,-73.94195,2,1.0,1.0,2.0,60,0,1,0,1,1,1,1,1,0
15088,22431685,Queens,Private room in rental unit,Private room,40.7,-73.90654,2,1.5,1.0,2.0,53,0,1,0,1,0,1,1,0,0
15089,22431770,Manhattan,Room in boutique hotel,Hotel room,40.7403,-73.98599,2,1.0,1.0,1.0,462,3,1,0,1,0,1,1,1,0
15090,22432497,Brooklyn,Private room in rental unit,Private room,40.69642,-73.93461,1,2.0,3.0,1.0,34,0,0,0,1,1,1,1,0,0
15091,22434861,Brooklyn,Entire rental unit,Entire home/apt,40.6902,-73.91782,6,2.5,3.0,4.0,275,2,1,0,1,1,1,1,0,0
15092,22435019,Manhattan,Entire rental unit,Entire home/apt,40.80655,-73.94629,4,2.0,1.0,3.0,85,0,1,0,1,1,1,1,0,0
15093,22435813,Brooklyn,Private room in rental unit,Private room,40.67688,-73.95327,2,1.0,1.0,1.0,150,1,1,0,0,1,1,1,0,0
15095,22436287,Brooklyn,Entire rental unit,Entire home/apt,40.68273,-73.96073,3,1.0,1.0,1.0,108,1,1,0,1,1,1,1,0,0
15097,22436899,Manhattan,Entire rental unit,Entire home/apt,40.77184,-73.98835,4,1.0,1.0,1.0,10,,0,0,0,0,1,1,1,0
15098,22440046,Manhattan,Private room in rental unit,Private room,40.72207,-73.9811,2,1.0,1.0,1.0,129,1,1,0,1,1,1,1,0,0
15099,22445969,Manhattan,Entire condominium (condo),Entire home/apt,40.75057,-73.97861,2,1.0,1.0,1.0,159,1,1,0,1,1,1,1,1,0
15100,22446079,Brooklyn,Entire rental unit,Entire home/apt,40.67458,-73.94634,2,1.0,1.0,1.0,71,0,0,0,0,1,1,1,0,0
15101,22446479,Brooklyn,Private room in rental unit,Private room,40.71924,-73.96173,1,0.0,1.0,1.0,49,0,0,0,1,1,1,1,0,0
15102,22448487,Brooklyn,Entire rental unit,Entire home/apt,40.68204,-73.92722,2,1.0,1.0,1.0,99,1,1,0,0,1,1,1,0,0
15103,22448627,Brooklyn,Private room in rental unit,Private room,40.69541,-73.93378,1,2.0,3.0,1.0,39,0,0,0,1,1,1,1,0,0
15104,22449860,Brooklyn,Entire rental unit,Entire home/apt,40.6816,-73.9529,6,2.0,2.0,2.0,292,2,1,0,1,1,1,1,0,0
15106,22451798,Brooklyn,Entire residential home,Entire home/apt,40.68307,-73.93082,2,1.0,1.0,1.0,145,1,1,0,1,1,1,1,0,0
15108,22452728,Queens,Private room in residential home,Private room,40.76486,-73.90764,2,1.0,1.0,1.0,85,0,1,0,1,1,1,1,0,1
15109,22453638,Brooklyn,Entire rental unit,Entire home/apt,40.71099,-73.96241,5,1.0,2.0,2.0,126,1,0,0,1,1,1,1,0,0
15110,22454253,Manhattan,Entire rental unit,Entire home/apt,40.84603,-73.94339,5,1.0,1.0,2.0,119,1,1,0,1,1,1,1,1,0
15111,22454537,Bronx,Private room in rental unit,Private room,40.85722,-73.83734,4,1.0,1.0,2.0,300,2,1,0,1,1,1,1,1,1
15112,22460607,Manhattan,Entire rental unit,Entire home/apt,40.73888,-73.9798,2,1.0,1.0,1.0,200,2,1,0,1,1,1,1,1,0
15113,22460669,Brooklyn,Private room in rental unit,Private room,40.70899,-73.94145,2,1.0,1.0,1.0,45,0,1,0,1,1,1,1,0,0
15114,22462752,Manhattan,Entire rental unit,Entire home/apt,40.72181,-73.99226,6,1.0,3.0,3.0,250,2,0,0,1,1,1,1,0,0
15116,22463757,Brooklyn,Entire townhouse,Entire home/apt,40.68495,-73.95991,4,2.0,3.0,3.0,300,2,1,0,1,1,1,1,0,0
15117,22463977,Brooklyn,Private room in rental unit,Private room,40.67701,-73.97118,2,0.0,1.0,1.0,95,1,0,0,1,1,1,1,0,0
15118,22464295,Manhattan,Entire rental unit,Entire home/apt,40.72181,-73.99226,4,1.0,2.0,2.0,200,2,0,0,1,1,1,1,0,0
15119,22464789,Manhattan,Entire rental unit,Entire home/apt,40.71781,-73.99141,2,1.0,1.0,1.0,95,1,0,0,0,1,1,1,0,0
15120,22465327,Brooklyn,Entire townhouse,Entire home/apt,40.68837,-73.91453,12,3.0,5.0,5.0,399,2,1,0,1,1,1,1,0,0
15121,22465657,Manhattan,Entire rental unit,Entire home/apt,40.72181,-73.99226,4,1.0,2.0,2.0,200,2,0,0,1,1,1,1,0,0
15124,22468075,Manhattan,Entire rental unit,Entire home/apt,40.79823,-73.93409,2,1.0,1.0,1.0,110,1,1,0,0,1,1,1,0,0
15125,22471099,Brooklyn,Private room in rental unit,Private room,40.67426,-73.95637,1,1.0,1.0,1.0,39,0,1,0,1,1,1,1,0,0
15126,22472801,Queens,Entire residential home,Entire home/apt,40.66259,-73.84176,10,1.5,3.0,6.0,464,3,1,0,1,1,1,1,0,0
15127,22479006,Brooklyn,Entire guest suite,Entire home/apt,40.69016,-73.97003,2,1.0,1.0,1.0,245,2,1,0,1,1,1,1,0,1
15128,22480209,Brooklyn,Private room in rental unit,Private room,40.66247,-73.92647,3,1.0,3.0,3.0,35,0,0,0,0,1,1,1,0,0
15129,22481246,Manhattan,Entire rental unit,Entire home/apt,40.76127,-73.99557,4,1.0,1.0,3.0,250,2,1,0,1,1,1,1,0,0
15130,22481840,Brooklyn,Entire rental unit,Entire home/apt,40.68177,-73.90871,1,1.0,1.0,1.0,90,0,0,0,0,1,1,1,0,0
15131,22482376,Manhattan,Private room in rental unit,Private room,40.72111,-73.99417,2,1.0,1.0,2.0,90,0,0,0,1,1,1,1,0,0
15132,22483110,Brooklyn,Entire rental unit,Entire home/apt,40.66618,-73.98906,3,1.0,1.0,2.0,140,1,1,0,1,1,1,1,0,0
15133,22483585,Brooklyn,Entire rental unit,Entire home/apt,40.68176,-74.00428,4,1.0,2.0,2.0,220,2,0,0,1,1,1,1,0,0
15134,22483776,Queens,Private room in residential home,Private room,40.74915,-73.90122,1,1.0,1.0,1.0,27,0,1,0,0,0,1,1,0,0
15135,22484057,Brooklyn,Private room in rental unit,Private room,40.64396,-73.97855,2,1.0,1.0,1.0,35,0,1,0,1,1,1,1,1,0
15136,22485639,Manhattan,Entire rental unit,Entire home/apt,40.76329,-73.96603,4,1.0,1.0,2.0,150,1,1,0,1,1,1,1,0,0
15137,22485658,Brooklyn,Entire rental unit,Entire home/apt,40.68859,-73.95214,4,2.0,2.0,2.0,350,2,1,0,1,1,1,1,0,0
15138,22485685,Manhattan,Entire rental unit,Entire home/apt,40.7601,-73.96205,4,1.0,1.0,1.0,150,1,1,0,1,1,1,1,0,0
15140,22503340,Brooklyn,Private room in rental unit,Private room,40.69833,-73.93263,1,1.0,1.0,1.0,50,0,1,0,1,1,1,1,0,0
15141,22504678,Manhattan,Private room in rental unit,Private room,40.80272,-73.96637,2,1.0,1.0,1.0,50,0,1,0,1,1,1,1,1,1
15142,22505480,Manhattan,Private room in rental unit,Private room,40.79289,-73.96413,2,1.0,1.0,1.0,151,1,0,0,1,1,1,1,1,0
15143,22511108,Staten Island,Entire rental unit,Entire home/apt,40.62988,-74.08115,4,1.0,2.0,2.0,175,1,1,0,1,1,1,1,0,0
15144,22512408,Manhattan,Private room in rental unit,Private room,40.76257,-73.94922,1,1.0,1.0,1.0,78,0,0,0,1,1,1,1,1,0
15146,22516244,Brooklyn,Entire townhouse,Entire home/apt,40.66215,-73.95128,3,1.0,1.0,2.0,120,1,1,0,0,1,1,1,0,0
15147,22516600,Brooklyn,Private room in townhouse,Private room,40.69089,-73.93301,2,1.0,1.0,1.0,75,0,1,0,1,0,1,1,0,0
15149,22517063,Queens,Private room in residential home,Private room,40.69862,-73.74423,3,1.0,1.0,1.0,40,0,0,0,0,1,1,1,0,0
15150,22524272,Manhattan,Private room in loft,Private room,40.72422,-74.00509,1,1.0,1.0,1.0,595,3,1,0,1,1,1,1,1,0
15151,22529131,Manhattan,Entire rental unit,Entire home/apt,40.72181,-73.99226,3,1.0,1.0,1.0,175,1,0,0,1,1,1,1,0,0
15152,22529259,Brooklyn,Entire rental unit,Entire home/apt,40.69531,-73.95262,2,1.0,1.0,1.0,129,1,0,0,0,1,1,1,0,0
15154,22531031,Brooklyn,Entire residential home,Entire home/apt,40.64997,-73.94453,2,1.0,1.0,2.0,95,1,1,0,0,0,1,1,0,0
15155,22531866,Brooklyn,Private room in rental unit,Private room,40.72082,-73.96238,1,1.0,1.0,1.0,89,0,1,0,1,1,1,1,0,0
15156,22534137,Brooklyn,Entire rental unit,Entire home/apt,40.69568,-73.96309,2,1.0,1.0,1.0,130,1,0,0,1,1,0,1,1,0
15157,22534758,Brooklyn,Entire rental unit,Entire home/apt,40.7162,-73.94504,4,1.0,2.0,2.0,314,2,1,0,1,1,1,1,0,0
15158,22535503,Brooklyn,Private room in residential home,Private room,40.68101,-73.92923,4,2.0,2.0,3.0,114,1,1,0,1,1,1,1,0,0
15159,22543433,Brooklyn,Entire rental unit,Entire home/apt,40.67037,-73.93624,8,2.5,4.0,4.0,276,2,1,0,1,1,1,1,0,0
15160,22545036,Manhattan,Private room in rental unit,Private room,40.79997,-73.96142,1,1.0,1.0,1.0,39,0,0,0,0,0,1,1,0,0
15161,22545117,Brooklyn,Entire loft,Entire home/apt,40.69898,-73.93532,3,1.0,1.0,2.0,118,1,1,0,1,1,1,1,0,0
15163,22546236,Queens,Shared room in rental unit,Shared room,40.72516,-73.80289,3,1.0,1.0,2.0,30,0,0,0,1,1,1,1,0,0
15164,22548780,Brooklyn,Private room in rental unit,Private room,40.68675,-73.96142,1,1.0,1.0,1.0,48,0,0,0,0,1,1,1,0,0
15165,22550289,Brooklyn,Entire rental unit,Entire home/apt,40.6933,-73.99794,4,1.0,1.0,2.0,80,0,0,0,1,1,1,1,0,0
15166,22551923,Brooklyn,Entire rental unit,Entire home/apt,40.68675,-73.94205,4,1.0,1.0,2.0,40,0,1,0,1,1,1,1,0,0
15167,22552956,Brooklyn,Private room in rental unit,Private room,40.69895,-73.92624,2,1.0,1.0,1.0,45,0,0,0,1,1,1,1,0,0
15168,22553501,Manhattan,Entire rental unit,Entire home/apt,40.75798,-73.96603,2,1.0,1.0,1.0,108,1,1,0,1,1,1,1,0,0
15170,22562364,Queens,Private room in residential home,Private room,40.75456,-73.9359,1,1.5,1.0,2.0,45,0,1,0,1,1,1,1,0,0
15172,22568389,Brooklyn,Private room in rental unit,Private room,40.69292,-73.96566,1,1.0,1.0,1.0,80,0,0,0,1,1,1,1,0,0
15173,22569493,Brooklyn,Entire rental unit,Entire home/apt,40.67584,-73.94247,2,1.0,1.0,2.0,180,1,1,0,1,1,1,1,0,0
15174,22570044,Manhattan,Private room in rental unit,Private room,40.80335,-73.9385,2,1.0,1.0,1.0,45,0,0,0,1,1,1,1,1,0
15175,22574255,Brooklyn,Private room in residential home,Private room,40.64051,-73.96786,2,1.0,1.0,1.0,65,0,0,0,1,0,1,1,0,1
15176,22575619,Brooklyn,Private room in rental unit,Private room,40.70339,-73.93463,2,1.0,1.0,1.0,65,0,1,0,1,1,1,1,0,0
15177,22578161,Queens,Shared room in rental unit,Shared room,40.75794,-73.81872,1,1.0,1.0,1.0,30,0,1,0,0,1,1,1,1,0
15178,22582841,Brooklyn,Entire rental unit,Entire home/apt,40.69915,-73.93706,8,1.0,3.0,4.0,179,1,1,0,1,1,1,1,0,0
15179,22584507,Brooklyn,Private room in rental unit,Private room,40.70949,-73.95391,1,1.0,1.0,1.0,50,0,0,0,0,1,1,1,0,0
15180,22586049,Brooklyn,Entire rental unit,Entire home/apt,40.71533,-73.93936,3,1.0,1.0,1.0,120,1,1,0,1,1,1,1,0,0
15181,22587295,Brooklyn,Entire rental unit,Entire home/apt,40.68627,-73.98404,4,1.0,2.0,2.0,175,1,1,0,1,1,1,1,0,0
15182,22588755,Brooklyn,Private room in rental unit,Private room,40.70868,-73.94579,1,1.0,1.0,1.0,42,0,0,0,0,1,1,1,0,0
15183,22589500,Manhattan,Entire rental unit,Entire home/apt,40.76407,-73.98814,3,1.0,1.0,2.0,130,1,1,0,1,1,1,1,0,0
15184,22599828,Brooklyn,Entire rental unit,Entire home/apt,40.68702,-73.99739,4,1.0,1.0,1.0,256,2,1,0,1,1,1,1,0,0
15185,22601143,Manhattan,Private room in rental unit,Private room,40.72625,-73.98753,1,1.0,1.0,1.0,50,0,0,0,1,1,1,1,0,0
15186,22601249,Queens,Entire residential home,Entire home/apt,40.75554,-73.93532,6,1.0,2.0,2.0,155,1,1,0,1,1,1,1,0,0
15187,22602605,Brooklyn,Entire rental unit,Entire home/apt,40.68859,-73.95731,5,2.0,2.0,2.0,150,1,0,0,1,1,1,1,1,0
15188,22602996,Manhattan,Private room in rental unit,Private room,40.79344,-73.94659,2,1.0,1.0,1.0,93,1,1,0,1,1,1,1,0,0
15189,22609277,Queens,Private room in rental unit,Private room,40.74761,-73.91616,2,1.0,1.0,1.0,75,0,1,0,1,1,1,1,0,0
15190,22610279,Bronx,Entire rental unit,Entire home/apt,40.82185,-73.92841,2,1.0,1.0,1.0,105,1,1,0,0,1,1,1,0,0
15191,22611108,Brooklyn,Entire rental unit,Entire home/apt,40.58395,-73.93852,4,1.0,1.0,2.0,300,2,1,0,1,1,1,1,1,1
15192,22611675,Manhattan,Private room in rental unit,Private room,40.83649,-73.94332,1,1.0,1.0,1.0,25,0,0,0,0,1,1,1,1,0
15197,22629696,Brooklyn,Private room in townhouse,Private room,40.68913,-73.92799,2,1.0,1.0,1.0,95,1,1,0,1,1,1,1,0,0
15198,22631617,Brooklyn,Private room in rental unit,Private room,40.68813,-73.9934,2,1.0,1.0,1.0,28,0,0,0,1,1,1,1,0,0
15199,22631779,Queens,Private room in guest suite,Private room,40.77136,-73.91352,3,1.0,1.0,2.0,79,0,1,0,1,0,1,1,0,0
15200,22632338,Brooklyn,Entire townhouse,Entire home/apt,40.64795,-73.89833,6,1.0,3.0,3.0,120,1,1,0,0,1,0,1,0,0
15201,22634088,Brooklyn,Private room in rental unit,Private room,40.58788,-73.97527,2,1.0,1.0,1.0,40,0,1,0,1,1,1,1,0,1
15202,22636548,Manhattan,Entire rental unit,Entire home/apt,40.87168,-73.91903,4,1.0,2.0,2.0,250,2,1,0,1,1,1,1,1,0
15203,22638243,Brooklyn,Private room in rental unit,Private room,40.67503,-73.95728,2,1.0,1.0,1.0,50,0,1,0,1,1,1,1,0,0
15204,22649404,Staten Island,Entire residential home,Entire home/apt,40.6336,-74.07766,6,1.0,2.0,4.0,119,1,1,0,1,1,1,1,0,0
15206,22651614,Manhattan,Private room in rental unit,Private room,40.83263,-73.94182,1,1.0,1.0,1.0,75,0,1,0,0,0,1,1,0,0
15207,22663674,Manhattan,Entire rental unit,Entire home/apt,40.78322,-73.98095,4,1.5,2.0,3.0,518,3,1,0,1,1,1,1,0,0
15208,22665286,Queens,Entire townhouse,Entire home/apt,40.74742,-73.91877,4,2.0,3.0,3.0,152,1,1,0,1,1,1,1,0,0
15209,22665392,Brooklyn,Entire rental unit,Entire home/apt,40.71087,-73.95533,4,1.0,2.0,3.0,189,2,1,0,1,1,1,1,0,0
15210,22667641,Manhattan,Entire rental unit,Entire home/apt,40.76245,-73.96722,2,1.0,1.0,1.0,200,2,1,0,1,1,1,1,0,0
15211,22667815,Brooklyn,Private room in rental unit,Private room,40.68847,-73.99383,2,2.0,1.0,1.0,318,2,0,0,1,1,1,1,0,0
15212,22671517,Brooklyn,Private room in rental unit,Private room,40.70149,-73.98886,4,1.0,1.0,1.0,51,0,0,0,0,0,0,0,0,0
15213,22681018,Manhattan,Entire rental unit,Entire home/apt,40.74989,-73.96919,2,1.0,1.0,1.0,170,1,1,0,1,1,1,1,1,0
15214,22683799,Brooklyn,Private room in rental unit,Private room,40.65642,-73.95762,1,1.0,1.0,1.0,20,0,0,0,1,1,1,1,0,0
15215,22683927,Manhattan,Private room in rental unit,Private room,40.74131,-74.00009,1,1.0,2.0,1.0,125,1,0,0,0,1,1,1,0,0
15216,22685532,Queens,Entire rental unit,Entire home/apt,40.68245,-73.84141,4,2.0,2.0,2.0,200,2,1,0,1,1,1,1,0,0
15217,22687481,Brooklyn,Entire rental unit,Entire home/apt,40.72115,-73.94657,2,1.0,1.0,2.0,75,0,1,0,1,1,1,1,1,0
15218,22687843,Manhattan,Entire rental unit,Entire home/apt,40.7521,-73.97145,2,1.0,1.0,1.0,170,1,1,0,1,1,1,1,1,0
15219,22688059,Brooklyn,Entire rental unit,Entire home/apt,40.6817,-73.92624,2,1.0,1.0,1.0,110,1,1,0,1,1,1,1,0,0
15220,22689135,Brooklyn,Private room in rental unit,Private room,40.69859,-73.93007,2,1.0,1.0,1.0,25,0,1,0,1,1,1,1,0,0
15221,22689939,Manhattan,Entire rental unit,Entire home/apt,40.72128,-73.9799,2,1.0,1.0,1.0,225,2,0,0,1,1,1,1,0,0
15222,22691267,Brooklyn,Private room in loft,Private room,40.69666,-73.96072,3,1.5,1.0,1.0,55,0,0,0,0,1,1,1,0,0
15224,22699135,Manhattan,Entire townhouse,Entire home/apt,40.80962,-73.94135,6,1.0,2.0,4.0,194,2,1,0,1,1,1,1,0,0
15226,22699847,Brooklyn,Entire rental unit,Entire home/apt,40.69378,-73.94624,6,1.5,2.0,3.0,150,1,1,0,1,1,1,1,0,1
15227,22700620,Brooklyn,Private room in rental unit,Private room,40.71929,-73.95085,2,1.0,1.0,1.0,75,0,1,0,1,1,1,1,0,0
15228,22701969,Brooklyn,Entire rental unit,Entire home/apt,40.67127,-73.94652,4,1.0,1.0,2.0,69,0,1,0,1,1,1,1,0,0
15229,22702906,Brooklyn,Entire townhouse,Entire home/apt,40.68812,-73.98599,3,1.0,1.0,1.0,200,2,0,0,1,1,1,1,0,0
15230,22702994,Brooklyn,Private room in rental unit,Private room,40.64115,-73.97367,1,1.0,1.0,1.0,50,0,0,0,1,1,0,1,1,0
15231,22703468,Manhattan,Private room in rental unit,Private room,40.75668,-73.99339,2,1.0,1.0,1.0,115,1,0,0,1,1,1,1,0,0
15232,22703920,Brooklyn,Private room in rental unit,Private room,40.63957,-73.89224,2,1.0,1.0,1.0,58,0,1,0,1,1,1,1,0,0
15233,22704069,Manhattan,Entire rental unit,Entire home/apt,40.72212,-74.00027,6,2.5,2.0,1.0,800,3,1,0,1,1,1,1,1,0
15234,22704461,Manhattan,Entire rental unit,Entire home/apt,40.78654,-73.97177,4,1.0,1.0,1.0,170,1,1,0,1,1,1,1,0,0
15236,22705115,Brooklyn,Entire rental unit,Entire home/apt,40.64193,-73.9018,3,1.0,1.0,1.0,75,0,1,0,1,1,1,1,0,0
15237,22705963,Manhattan,Private room in rental unit,Private room,40.74584,-73.97583,2,1.0,1.0,1.0,49,0,0,0,0,1,1,0,0,0
15238,22706034,Manhattan,Private room in rental unit,Private room,40.72986,-73.98728,2,1.0,1.0,1.0,95,1,1,0,1,1,0,1,0,1
15239,22706343,Queens,Private room in residential home,Private room,40.77235,-73.80059,1,1.5,1.0,1.0,50,0,1,0,1,1,1,1,0,0
15240,22713055,Manhattan,Private room in rental unit,Private room,40.82808,-73.94717,1,1.0,1.0,1.0,28,0,0,0,1,1,1,1,0,0
15241,22714571,Manhattan,Private room in rental unit,Private room,40.75675,-73.9937,2,1.0,1.0,1.0,109,1,0,0,1,1,1,1,0,0
15242,22714857,Manhattan,Private room in rental unit,Private room,40.75676,-73.99369,2,1.0,1.0,1.0,99,1,0,0,1,1,1,1,0,0
15243,22714989,Brooklyn,Entire rental unit,Entire home/apt,40.65618,-73.9594,4,1.0,2.0,2.0,128,1,1,0,1,1,1,1,0,0
15244,22717766,Brooklyn,Entire rental unit,Entire home/apt,40.67898,-73.94562,2,1.0,1.0,1.0,64,0,1,0,1,1,1,1,0,0
15245,22719709,Brooklyn,Private room in rental unit,Private room,40.68043,-73.88103,1,1.0,1.0,1.0,90,0,0,0,0,1,0,1,0,0
15246,22729984,Manhattan,Private room in rental unit,Private room,40.81473,-73.94403,2,1.0,1.0,1.0,70,0,0,0,1,1,1,1,0,0
15247,22730139,Staten Island,Entire townhouse,Entire home/apt,40.56162,-74.1837,4,1.0,1.0,3.0,156,1,1,0,1,1,1,1,0,0
15248,22734359,Brooklyn,Private room in rental unit,Private room,40.62928,-73.94648,5,1.0,1.0,2.0,59,0,1,0,1,1,1,1,1,0
15249,22734483,Manhattan,Entire rental unit,Entire home/apt,40.77145,-73.95673,2,1.0,1.0,1.0,150,1,1,0,1,1,1,1,1,0
15250,22734514,Queens,Private room in rental unit,Private room,40.7667,-73.91611,2,1.0,1.0,1.0,78,0,0,0,0,1,1,1,0,0
15251,22735103,Queens,Private room in rental unit,Private room,40.7451,-73.91596,3,1.0,1.0,1.0,60,0,1,0,1,0,1,1,1,0
15252,22735497,Manhattan,Entire rental unit,Entire home/apt,40.78741,-73.94298,2,1.0,1.0,2.0,135,1,1,0,1,1,0,1,1,0
15254,22748260,Brooklyn,Entire condominium (condo),Entire home/apt,40.70154,-73.92413,2,1.0,1.0,1.0,150,1,1,0,1,1,1,0,0,0
15255,22751269,Manhattan,Room in boutique hotel,Private room,40.73492,-73.98454,2,4.0,1.0,1.0,69,0,1,0,1,0,1,1,1,0
